"utt_id";"utterance";"api_calls";"api_name";"api_method_name";"documentation";"llm_name"
"2750";"Could you find 6 exercises for my quadriceps using a kettlebell? I'm putting together a leg day routine for Saturday.";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""quadriceps"", ""equipment"": ""kettlebell"", ""limit"": 6}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2751";"Show me 4 body weight moves for the waist that I can do before watching the Lakers game tonight.";"[{""name"": ""get_exercises"", ""arguments"": {""equipment"": ""body weight"", ""body_parts"": ""waist"", ""limit"": 4}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2752";"I need 8 options for my back with a resistance band so I can add them to my hotel workout in Seattle.";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""back"", ""equipment"": ""resistance band"", ""limit"": 8}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2753";"Please pull up 5 shoulder exercises with dumbbells for the routine I've been following since March.";"[{""name"": ""get_exercises"", ""arguments"": {""body_parts"": ""shoulders"", ""equipment"": ""dumbbell"", ""limit"": 5}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2754";"What are 7 chest exercises with a barbell that would fit a strength session before my pickup basketball game?";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""chest"", ""equipment"": ""barbell"", ""limit"": 7}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2755";"Could you find 6 exercises for my quadriceps that I can do with a dumbbell before Saturday's rec league basketball game?";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""quadriceps"", ""equipment"": ""dumbbell"", ""limit"": 6}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2756";"I'm trying to build a quick waist workout at home, so show me 4 moves that target the obliques using body weight.";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""obliques"", ""equipment"": ""body weight"", ""body_parts"": ""waist"", ""limit"": 4}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2757";"List 8 shoulder exercises with a resistance band for my morning training routine.";"[{""name"": ""get_exercises"", ""arguments"": {""equipment"": ""resistance band"", ""body_parts"": ""shoulders"", ""limit"": 8}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2758";"What are 5 back exercises that focus on the lats and use a cable machine? I want them for my gym session after work.";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""lats"", ""equipment"": ""cable"", ""body_parts"": ""back"", ""limit"": 5}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2759";"Please pull up 3 cardio exercises on a stationary bike for my marathon cross-training day.";"[{""name"": ""get_exercises"", ""arguments"": {""equipment"": ""stationary bike"", ""body_parts"": ""cardio"", ""limit"": 3}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
"2760";"Could you find 6 exercises for my lower back that I can do with a stability ball?";"[{""name"": ""get_exercises"", ""arguments"": {""muscle"": ""lower back"", ""equipment"": ""stability ball"", ""limit"": 6}}]";"Exercise Search";"get_exercises";"{""api_name"": ""Exercise Search"", ""api_description"": ""Search for specific physical exercises based on target muscles, available equipment, or body parts."", ""api_method_name"": ""get_exercises"", ""api_method_description"": ""Filters and retrieves a list of exercises. It allows users to find workouts by specifying a muscle group, a piece of equipment, or a general body part. Returns exercise names and step-by-step instructions."", ""api_method_required_parameters"": [{""name"": ""muscle"", ""type"": ""STRING"", ""description"": ""The specific muscle group to target."", ""values"": [""shins"", ""hands"", ""sternocleidomastoid"", ""soleus"", ""inner thighs"", ""lower abs"", ""grip muscles"", ""abdominals"", ""wrist extensors"", ""wrist flexors"", ""latissimus dorsi"", ""upper chest"", ""rotator cuff"", ""wrists"", ""groin"", ""brachialis"", ""deltoids"", ""feet"", ""ankles"", ""trapezius"", ""rear deltoids"", ""chest"", ""quadriceps"", ""back"", ""core"", ""shoulders"", ""ankle stabilizers"", ""rhomboids"", ""obliques"", ""lower back"", ""hip flexors"", ""levator scapulae"", ""abductors"", ""serratus anterior"", ""traps"", ""forearms"", ""delts"", ""biceps"", ""upper back"", ""spine"", ""cardiovascular system"", ""triceps"", ""adductors"", ""hamstrings"", ""glutes"", ""pectorals"", ""calves"", ""lats"", ""quads"", ""abs""], ""required"": false}, {""name"": ""equipment"", ""type"": ""STRING"", ""description"": ""The type of equipment available."", ""values"": [""stepmill machine"", ""elliptical machine"", ""trap bar"", ""tire"", ""stationary bike"", ""wheel roller"", ""smith machine"", ""hammer"", ""skierg machine"", ""roller"", ""resistance band"", ""bosu ball"", ""weighted"", ""olympic barbell"", ""kettlebell"", ""upper body ergometer"", ""sled machine"", ""ez barbell"", ""dumbbell"", ""rope"", ""barbell"", ""band"", ""stability ball"", ""medicine ball"", ""assisted"", ""leverage machine"", ""cable"", ""body weight""], ""required"": false}, {""name"": ""body_parts"", ""type"": ""STRING"", ""description"": ""The general body region to filter by."", ""values"": [""neck"", ""lower arms"", ""shoulders"", ""cardio"", ""upper arms"", ""chest"", ""lower legs"", ""back"", ""upper legs"", ""waist""], ""required"": false}, {""name"": ""limit"", ""type"": ""INTEGER"", ""description"": ""The maximum number of exercises to return."", ""default"": 10, ""required"": false}]}";"gpt-5.4"
